id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,icao_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
310271,ID-0036,small_airport,"Borme Airstrip",-4.394362,140.436348,3270,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Borme,0,WAJY,,,BOR,,,WX51,50,2023-08-05T21:17:01+00:00
41420,WABT,small_airport,"Enarotali Airport",-3.925739,136.378634,5807,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Enarotali,0,WAYE,,EWI,,,https://en.wikipedia.org/wiki/Enarotali_Airport,,50,2024-04-08T14:07:52+00:00
41371,ID-IUL,small_airport,"Ilu Airport",-3.7051,138.2002,6408,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Ilu,0,WAVC,,IUL,ILU,,,WABE,50,2024-03-19T22:51:46+00:00
41414,WAAT,small_airport,"Makale Airport",-3.10935997963,119.856002808,2711,AS,Indonesia,ID,"Sulawesi Selatan (South Sulawesi)",ID-SN,SN,"Makale-Celebes Island",0,WAAT,,,,,,,50,2011-10-07T01:04:11+00:00
26761,WALQ,small_airport,"Muara Badak Pujangan Airport",-0.306075,117.416,49,AS,Indonesia,ID,"Kalimantan Timur (East Kalimantan)",ID-KI,KI,"Muara Badak-Borneo Island",0,WALQ,,,,,https://id.wikipedia.org/wiki/Bandar_Udara_Muara_Badak_Pujangan,,50,2024-05-20T22:09:36+00:00
41427,WAJM,small_airport,"Mulia Airport",-3.701938,137.957,5898,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,"Mulia-Papua Island",0,WAVA,,LII,,,,WAJM,50,2024-04-10T17:56:47+00:00
41425,WAJI,small_airport,"Mararena Sarmi Airport",-1.873077,138.753275,10,AS,Indonesia,ID,Papua,ID-PA,PA,Sarmi,0,WAJI,WAJI,ZRM,,,http://id.wikipedia.org/wiki/Bandar_Udara_Mararena,"Mararena, Orai",50,2022-10-01T23:34:39+00:00
41419,ID-0328,closed,"Sudjarwo Tjondronegoro Airport",-1.87438,136.23946,50,AS,Indonesia,ID,Papua,ID-PA,PA,Serui,0,,,,,,https://id.wikipedia.org/wiki/Bandar_Udara_Sudjarwo_Tjondronegoro,"ZRI, WABO",50,2025-02-25T14:49:59+00:00
26826,WICM,small_airport,"Cibeureum Airport",-7.3466,108.246002,1148,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,"Tasikmalaya-Java Island",0,WICM,WICM,TSY,,,https://en.wikipedia.org/wiki/Tasikmalaya_Airport,"WIAM, wiriadinata",50,2022-05-06T14:08:43+00:00
41403,ID-TMY,small_airport,"Tiom Airport",-3.9256,138.4555,6931,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,"Tiom-Papua Island",0,WABH,,TMY,TMI,http://server-aplikasi.dephub.go.id/?id/bandara/detail/138,,WAJH,50,2022-10-02T12:06:00+00:00
507227,ID-0277,large_airport,"Dhoho International Airport",-7.750278,111.947222,380,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Kediri,0,WARD,,DHX,,https://www.kediri-airport.com/,https://en.wikipedia.org/wiki/Dhoho_International_Airport,Dhoho,850,2024-04-03T12:39:53+00:00
26848,WIOP,medium_airport,"Pangsuma Airport",0.8355780243873596,112.93699645996094,297,AS,Indonesia,ID,"Kalimantan Barat (West Kalimantan)",ID-KB,KB,"Putussibau-Borneo Island",1,WIOP,WIOP,PSU,,,https://en.wikipedia.org/wiki/Pangsuma_Airport,,750,2008-08-22T18:35:16+00:00
26856,WIPQ,medium_airport,"Pendopo Airport",-3.2860701084136963,103.87999725341797,184,AS,Indonesia,ID,"Sumatera Selatan (South Sumatra)",ID-SS,SS,"Talang Gudang-Sumatra Island",1,WIPQ,WIPQ,PDO,,,,,550,2008-08-22T18:35:25+00:00
333068,WICA,medium_airport,"Kertajati International Airport",-6.648924,108.166692,134,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,Kertajati,1,WICA,WICA,KJT,,,https://en.wikipedia.org/wiki/Kertajati_International_Airport,,500,2024-05-15T08:32:28+00:00
505052,WAWP,medium_airport,"Sangia Nibandera Airport",-4.338158,121.524047,40,AS,Indonesia,ID,"Sulawesi Tenggara (Southeast Sulawesi)",ID-SG,SG,Kolaka,1,WAWP,WAWP,KXB,,https://www.otban5.com/Kolaka,https://en.wikipedia.org/wiki/Sangia_Nibandera_Airport,"Kolaka, Sangia Nibandera, Southeast Sulawesi",500,2024-07-05T04:02:49+00:00
26843,WIOG,medium_airport,"Nanga Pinoh Airport",-0.34886899590492,111.74800109863,123,AS,Indonesia,ID,"Kalimantan Barat (West Kalimantan)",ID-KB,KB,"Nanga Pinoh-Borneo Island",1,WIOG,WIOG,NPO,,,https://en.wikipedia.org/wiki/Nanga_Pinoh_Airport,,500,2015-12-19T19:50:14+00:00
26841,WIMS,medium_airport,"Dr. Ferdinand Lumban Tobing Airport",1.557127,98.887145,33,AS,Indonesia,ID,"Sumatera Utara (North Sumatra)",ID-SU,SU,"Sibolga (Pinangsori)",1,WIMS,WIMS,FLZ,,,https://en.wikipedia.org/wiki/Ferdinand_Lumban_Tobing_Airport,"Pinangsori Airport",500,2021-08-20T17:43:13+00:00
333093,WITK,medium_airport,"Rembele Airport",4.72113,96.851943,4648,AS,Indonesia,ID,Aceh,ID-AC,AC,Takengon,1,WITK,,TXE,,,https://en.wikipedia.org/wiki/Rembele_Airport,,500,2021-08-20T17:16:31+00:00
41437,WAKT,medium_airport,"Tanah Merah Airport",-6.09669,140.303521,57,AS,Indonesia,ID,"Papua Selatan (South Papua)",ID-PS,PS,"Tanah Merah",1,WAKT,WAKT,TMH,,,https://en.wikipedia.org/wiki/Tanah_Merah_Airport,,500,2024-05-17T08:48:26+00:00
26778,WAON,medium_airport,"Warukin Airport",-2.21656,115.435997,197,AS,Indonesia,ID,"Kalimantan Selatan (South Kalimantan)",ID-KS,KS,Tanta-Tabalong,1,WAON,WAON,TJG,,,http://id.wikipedia.org/wiki/Bandar_Udara_Warukin,WRBN,500,2022-09-19T16:40:17+00:00
333072,WAWD,medium_airport,"Matahora Airport",-5.293996,123.634,88,AS,Indonesia,ID,"Sulawesi Tenggara (Southeast Sulawesi)",ID-SG,SG,"Wangi-wangi Island",1,WAWD,,WNI,,,https://en.wikipedia.org/wiki/Matahora_Airport,,500,2020-01-23T07:17:28+00:00
26793,WASO,medium_airport,"Babo Airport",-2.53224,133.438995,10,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Babo,0,WASO,WASO,BXB,,,https://en.wikipedia.org/wiki/Babo_Airport,,250,2023-03-20T16:32:53+00:00
26771,WAFP,medium_airport,"Kasiguncu Airport",-1.41675,120.657997,174,AS,Indonesia,ID,"Sulawesi Tengah (Central Sulawesi)",ID-ST,ST,"Poso-Celebes Island",0,WAFP,,PSJ,,,https://en.wikipedia.org/wiki/Kasiguncu_Airport,WAMP,250,2021-12-12T12:35:29+00:00
26750,WADB,small_airport,"Sultan Muhammad Salahuddin Airport",-8.537184,118.685002,3,AS,Indonesia,ID,"Nusa Tenggara Barat (West Nusa Tenggara)",ID-NB,NB,Bima,1,WADB,WADB,BMU,,,https://en.wikipedia.org/wiki/Bima_Airport,"WRRB, PBW, Palibelo Airport, Bima, Raba Airfield",150,2022-11-03T16:58:21+00:00
35277,WALJ,small_airport,"Datadawai Airport",0.8106,114.5306,508,AS,Indonesia,ID,"Kalimantan Timur (East Kalimantan)",ID-KI,KI,"Datadawai-Borneo Island",1,WALJ,WALJ,DTD,,,https://en.wikipedia.org/wiki/Datadawai_Airport,,150,2016-01-14T15:46:08+00:00
26783,WAPL,small_airport,"Dumatubin Airport",-5.66162,132.731003,10,AS,Indonesia,ID,Maluku,ID-MA,MA,Langgur,0,WAPL,,,,,https://en.wikipedia.org/wiki/Dumatubin_Airport,LUV,150,2022-09-19T16:43:27+00:00
35278,WRLP,small_airport,"Long Apung Airport",1.704486,114.970297,2437,AS,Indonesia,ID,"Kalimantan Utara (North Kalimantan)",ID-KU,KU,"Long Apung-Borneo Island",1,WAQL,,LPU,,,https://en.wikipedia.org/wiki/Long_Apung_Airport,,150,2024-04-10T15:41:50+00:00
41430,WAJS,small_airport,"Senggeh Airport",-3.442448,140.778079,914,AS,Indonesia,ID,Papua,ID-PA,PA,Senggeh,0,WAJS,WAJS,SEH,,,,Senggi,150,2025-02-05T14:28:46+00:00
31730,WAOK,small_airport,"Gusti Syamsir Alam Airport",-3.29472,116.165001,4,AS,Indonesia,ID,"Kalimantan Selatan (South Kalimantan)",ID-KS,KS,Stagen,1,WAOK,,KBU,,,https://en.wikipedia.org/wiki/Gusti_Syamsir_Alam_Airport,"WRBK, Stagen Airport",150,2022-09-19T16:38:34+00:00
26754,WADW,small_airport,"Umbu Mehang Kunda Airport",-9.66922,120.302002,33,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,"Waingapu-Sumba Island",1,WATU,,WGP,,,https://en.wikipedia.org/wiki/Mau_Hau_Airport,"WRRW, WADW, WATU, Mau Hau Airport, Waingapu Airport",150,2018-03-20T13:00:18+00:00
350468,ID-0200,small_airport,"Alemson Airstrip",-4.816571,140.222819,5200,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Alemson,1,,,,,,,,100,2022-10-01T23:46:41+00:00
41475,WATA,small_airport,"AA Bere Tallo (Haliwen) Airport",-9.074841,124.903285,1027,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,Atambua,1,WATA,WATA,ABU,,,https://en.wikipedia.org/wiki/Haliwen_Airport,WRKA,100,2021-10-06T17:33:27+00:00
41389,WAPC,small_airport,"Bandanaira Airport",-4.5214,129.9054,100,AS,Indonesia,ID,Maluku,ID-MA,MA,Bandanaira,1,WAPC,WAPC,NDA,,,https://en.wikipedia.org/wiki/Bandanaira_Airport,Banda-Naira,100,2022-09-19T16:42:16+00:00
350487,ID-0203,small_airport,"Binban Airstrip",-4.585309,140.533962,5200,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Binban,1,,,,,,,,100,2022-10-01T23:44:12+00:00
310260,ID-0031,small_airport,"Diphikin Airstrip",-4.725525,140.792284,5568,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Binsari,1,,,,,,,,100,2022-10-05T21:39:52+00:00
30806,WRLC,small_airport,"Bontang Airport",0.119691,117.474998,49,AS,Indonesia,ID,"Kalimantan Timur (East Kalimantan)",ID-KI,KI,"Bontang-Borneo Island",1,WALC,,BXT,,,https://en.wikipedia.org/wiki/PT_Badak_Bontang_Airport,WRLC,100,2018-09-13T13:55:35+00:00
46589,ID-0013,small_airport,"Lieutenant Colonel Wisnu Airfield",-8.139292,114.615367,16,AS,Indonesia,ID,Bali,ID-BA,BA,"Gerokgak, Buleleng",1,WADE,WADE,,,,https://en.wikipedia.org/wiki/Lt.Col._Wisnu_Airfield,"Bali International Flying Academy, BIFA, Buleleng Airport, Grokgak Airport, Letkol Wisnu",100,2025-02-21T11:38:00+00:00
350488,ID-0204,small_airport,"Kaklup Airstrip",-4.620771,140.531688,6500,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Kaklup,1,,,,,,,,100,2022-10-01T23:44:27+00:00
42250,WAHU,small_airport,"Dewadaru Airport",-5.80091,110.47838,35,AS,Indonesia,ID,"Jawa Tengah (Central Java)",ID-JT,JT,Karimunjawa,1,WAHU,,KWB,,,https://en.wikipedia.org/wiki/Dewadaru_Airport,"Karimun Jawa, Karimun Java",100,2023-12-26T04:47:41+00:00
310463,ID-0080,small_airport,"Kiwi Airstrip",-4.697841,140.722425,5260,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Kiwi,1,,,,KIW,,,,100,2022-10-01T23:38:27+00:00
32655,WITG,small_airport,"Lasikin Airport",2.410916,96.326766,19,AS,Indonesia,ID,Aceh,ID-AC,AC,Lubang,1,WIML,,LKI,,,,WITG,100,2024-03-18T11:52:33+00:00
311639,WAJY,small_airport,"Werur Airport",-0.420096,132.1886,35,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Mar,1,WAUE,,,,,https://en.wikipedia.org/wiki/Werur_Airport,"Tambrauw, Sansapor Airfield",100,2023-08-05T21:22:41+00:00
330319,MOH,small_airport,"Maleo Airport",-2.203333,121.660278,12,AS,Indonesia,ID,"Sulawesi Tengah (Central Sulawesi)",ID-ST,ST,Morowali,1,WAFO,,MOH,MOH,https://en.wikipedia.org/wiki/Maleo_Airport,https://en.wikipedia.org/wiki/Maleo_Airport,,100,2024-03-10T00:47:18+00:00
310599,WIPI,small_airport,"Muara Bungo Airport",-1.541635,102.181613,192,AS,Indonesia,ID,Jambi,ID-JA,JA,"Muara Bungo",1,WIJB,,BUU,,https://web.archive.org/web/20171021003712/http://www.infobungo.com:80/2012/12/jadwal-penerbangan-dari-bandara-muara.html,https://en.wikipedia.org/wiki/Muara_Bungo_Airport,"Pasir Mayang",100,2024-04-08T06:30:40+00:00
41468,WIGM,small_airport,"Muko Muko Airport",-2.541058,101.087651,24,AS,Indonesia,ID,Bengkulu,ID-BE,BE,"Muko Muko",1,WIGM,,MPC,,,https://id.wikipedia.org/wiki/Bandar_Udara_Mukomuko,"WIPU, Mukomuko, Muko-Muko",100,2024-05-22T11:08:57+00:00
350467,ID-0199,small_airport,"Okbab Airstrip",-4.586015,140.499844,6000,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Okbab,1,,,,,,,,100,2022-10-01T23:43:23+00:00
310606,ID-0100,small_airport,"Oklip Airstrip",-4.762095,140.780554,6300,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Oklip,1,,,,OKL,,,WW43,100,2022-10-01T23:39:17+00:00
350462,ID-0004,small_airport,"Okpahik Airstrip",-4.697855,140.770547,6300,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Okpahik,1,,,,,,,,100,2022-10-01T23:40:07+00:00
310841,ID-0111,small_airport,"Okyap Airstrip",-4.743448,140.848267,4370,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Okyap,1,,,,OKY,,,"WW44, Okyop",100,2022-10-01T23:39:37+00:00
331735,WAFD,small_airport,"Bua - Palopo Lagaligo Airport",-3.082997,120.245018,14,AS,Indonesia,ID,"Sulawesi Selatan (South Sulawesi)",ID-SN,SN,Palopo,1,WAFD,,LLO,,,https://en.wikipedia.org/wiki/Bua_Airport,"Palopo Lagaligo",100,2021-10-12T10:20:59+00:00
26798,WATG,small_airport,"Frans Sales Lega Airport",-8.596171,120.478177,3510,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,"Satar Tacik",1,WATG,WATG,RTG,,,https://en.wikipedia.org/wiki/Frans_Sales_Lega_Airport,"WRKG, Ruteng, Satar Tacik Airport",100,2022-11-03T16:52:57+00:00
311212,ID-0144,small_airport,"Suntamon Airport",-4.8083,140.1715,4640,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Suntamon,1,,,,SMT,,,"Sumtamon, WT23",100,2024-08-29T11:44:06+00:00
333091,WASN,small_airport,"Marinda Airport",-0.423056,130.773333,9,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Waisai,1,WASN,WASN,RJM,,,https://en.wikipedia.org/wiki/Marinda_Airport,,100,2020-01-27T02:13:00+00:00
311645,ID-0165,small_airport,"Yapil Airstrip",-4.540447,140.565691,4470,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Yapil,1,,,,YAP,,,WT73,100,2022-10-01T23:48:22+00:00
310161,ID-0023,small_airport,"Aboyi Airstrip",-4.288741,140.640664,828,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Aboyi,0,,,,ABY,,,,50,2022-10-01T23:50:06+00:00
310169,ID-0025,small_airport,"Ambisibil Airstrip",-4.6712,140.5746,6425,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Ambisibil,0,,,,,,,,50,2022-10-01T23:52:55+00:00
310171,ID-0026,small_airport,"Angguruk Airstrip",-4.200167,139.432554,4820,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Angguruk,0,,,,ANG,,,Anggruk,50,2022-10-17T12:02:03+00:00
41361,ID-AAS,small_airport,"Apalapsili Airport",-3.882495,139.310932,3100,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Apalapsili,0,WAVR,,AAS,APA,,https://en.wikipedia.org/wiki/Apalapsili_Airport,,50,2024-03-19T20:13:20+00:00
41481,WATR,small_airport,"David Constantijn Saudale Airport",-10.7673,123.0747,470,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,"Ba'a - Rote Island",0,WATR,WATR,RTI,,http://rti.otoritasbandara.info/,https://en.wikipedia.org/wiki/David_Constantijn_Saudale_Airport,"WRKR, Roti Airport, Lekunik Airport",50,2022-10-27T12:34:12+00:00
41433,WAKE,small_airport,"Bade Airport",-7.175902,139.58333,59,AS,Indonesia,ID,"Papua Selatan (South Papua)",ID-PS,PS,Bade,0,WAKE,WAKE,BXD,,,https://en.wikipedia.org/wiki/Bade_Airport,,50,2022-10-01T23:54:40+00:00
3273,WI1B,small_airport,"Suparlan Batujajar Airport",-6.903611,107.475556,2150,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,Bandung,0,,,,,,,"WI1B, WIIB",50,2024-10-13T21:21:59+00:00
41367,WAJG,small_airport,"Batom Airport",-4.442687,140.883565,396,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Batom,0,WAJG,WAJG,BXM,,,https://en.wikipedia.org/wiki/Batom_Airport,,50,2022-10-01T23:56:08+00:00
26775,WAOC,small_airport,"Batu Licin Airport",-3.41241,115.995003,3,AS,Indonesia,ID,"Kalimantan Selatan (South Kalimantan)",ID-KS,KS,"Batu Licin",0,WAOC,WAOC,BTW,,,http://id.wikipedia.org/wiki/Bandar_Udara_Bersujud,WRBC,50,2022-09-19T16:39:15+00:00
26854,WIPO,small_airport,"Gatot Subrato Airport",-4.39177,104.401001,450,AS,Indonesia,ID,Lampung,ID-LA,LA,"Batu Raja-Sumatra Island",0,WIPO,,,,,https://id.wikipedia.org/wiki/Bandar_Udara_Gatot_Subroto,,50,2024-05-20T22:14:42+00:00
310258,ID-0030,small_airport,"Bime Airstrip",-4.48558,140.219843,4600,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Bime,0,,,,,,,,50,2022-10-01T23:57:17+00:00
41448,WASB,small_airport,"Stenkol Airport",-2.1033,133.5164,51,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Bintuni,0,WAUB,,NTI,,,https://en.wikipedia.org/wiki/Bintuni_Airport,"ZKL, Steenkool",50,2024-04-10T15:24:07+00:00
26765,WALV,small_airport,"Bunyu Airport",3.45572,117.866997,118,AS,Indonesia,ID,"Kalimantan Utara (North Kalimantan)",ID-KU,KU,"Bunju Island",0,WAQB,,BYQ,,,http://id.wikipedia.org/wiki/Bandar_Udara_Bunyu,"WALV, WRLV, WA1C",50,2024-03-23T18:15:01+00:00
26825,WICD,small_airport,"Penggung Airport",-6.757,108.538849,89,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,"Cirebon-Java Island",0,WICD,WICD,CBN,,,https://en.wikipedia.org/wiki/Penggung_Airport,"cakrabhuwana, cakrabuana, WIIC",50,2022-05-06T14:21:17+00:00
41368,WAJC,small_airport,"Dabra Airport",-3.27061,138.613433,208,AS,Indonesia,ID,Papua,ID-PA,PA,Dabra,0,WAJC,WAJC,DRH,,,https://en.wikipedia.org/wiki/Dabra_Airport,,50,2024-03-23T21:38:04+00:00
310321,ID-0046,small_airport,"Doyo Baru Airport",-2.538781,140.464293,385,AS,Indonesia,ID,Papua,ID-PA,PA,"Doyo Baru",0,,,,DOB,,,,50,2022-10-17T11:05:53+00:00
41369,ID-ELR,small_airport,"Elelim Airport",-3.785922,139.384497,1490,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Elelim,0,WAVE,,ELR,,,,WAJN,50,2024-03-23T22:27:47+00:00
310351,ID-0058,small_airport,"Hing Airstrip",-1.233,133.9478,6700,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Hing,0,,,,,,,WZ02,50,2013-12-23T00:46:31+00:00
41417,WABL,small_airport,"Ilaga Airport",-3.97648,137.6225,7989,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Ilaga,0,WAYL,,ILA,,,,"WABL, Ilaga Puncak airport",50,2024-08-21T04:52:32+00:00
310422,ID-0071,small_airport,"Jila Airstrip",-4.24677,137.59563,4390,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Jila,0,WAYJ,,,JIL,,,WZ20,50,2024-03-19T21:33:21+00:00
310427,ID-0073,small_airport,"Kanggime Airstrip",-3.665978,138.361559,4990,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Kanggime,0,,,,KAN,,,WZ28,50,2022-10-02T00:00:26+00:00
41381,ID-LLN,small_airport,"Kelila Airport",-3.728968,138.710117,9092,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Kelila,0,WAJV,,LLN,,,,,50,2022-10-02T00:01:20+00:00
41436,WAKP,small_airport,"Kepi Airport",-6.5418,139.3318,67,AS,Indonesia,ID,"Papua Selatan (South Papua)",ID-PS,PS,Kepi,0,WAKP,WAKP,KEI,,,,,50,2022-10-02T00:05:53+00:00
44572,KMM,small_airport,"Kimaam Airport",-7.9782,138.852005,26,AS,Indonesia,ID,"Papua Selatan (South Papua)",ID-PS,PS,Kimaam,0,WAKJ,,KMM,,,,"Kimam, Kiman",50,2022-10-03T14:19:59+00:00
41394,ID-PUM,small_airport,"Pomala Airport",-4.181013,121.614665,88,AS,Indonesia,ID,"Sulawesi Tenggara (Southeast Sulawesi)",ID-SG,SG,Kolaka,0,WAWA,,,,,,"PUM, WAAP",50,2023-07-14T13:58:42+00:00
310470,ID-0083,small_airport,"Koropun Airstrip",-4.479226,139.649894,5900,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Koropun,0,,,,KOR,,,WZ48,50,2022-10-02T16:07:36+00:00
310494,ID-0091,small_airport,"Langda Airstrip",-4.6785,139.9745,6480,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Langda,0,,,,LGD,,,WZ65,50,2022-10-02T16:58:11+00:00
310518,ID-0096,small_airport,"Luban Airstrip",-4.213917,140.559755,840,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Luban,0,,,,LUB,,,WZ91,50,2022-10-01T23:50:25+00:00
26786,WARI,small_airport,"Iswahyudi Airport",-7.61577,111.433998,361,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,"Madiun-Java Island",0,WARI,,,,,https://en.wikipedia.org/wiki/Iswahjudi_Air_Force_Base,WIAR,50,2024-05-18T23:56:26+00:00
41415,WABD,small_airport,"Moanamani Airport",-4.00659,136.037704,5204,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Moanamani,0,WABD,WABD,ONI,,,https://id.wikipedia.org/wiki/Bandar_Udara_Moanamani,,50,2024-06-07T10:28:55+00:00
41447,WAPR,small_airport,"Namlea Airport",-3.236887,127.100215,41,AS,Indonesia,ID,Maluku,ID-MA,MA,Namlea,0,WAPR,WAPR,,,,,NAM,50,2024-09-07T12:01:56+00:00
310250,ID-0029,small_airport,"Beoga Airport",-3.8165,137.4252,6238,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,"Nungai Beoga",0,WAVO,,,BEO,,,WX37,50,2024-03-19T22:18:16+00:00
310843,ID-0112,small_airport,"Omban Airstrip",-4.368741,140.392535,3078,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Omban,0,,,,OMB,,,WW45,50,2022-10-01T23:52:08+00:00
26845,WIDM,small_airport,"Matak Airport",3.34812,106.258003,10,AS,Indonesia,ID,"Kepulauan Riau (Riau Islands)",ID-KR,KR,Palmatak,0,WIDM,,MWK,,,https://en.wikipedia.org/wiki/Matak_Airport,"WIOM, Medco E&P Natuna, Taremba",50,2024-08-21T14:31:59+00:00
41462,WIMP,small_airport,"Sibisa Airport",2.601944,98.96389,4234,AS,Indonesia,ID,"Sumatera Utara (North Sumatra)",ID-SU,SU,"Parapat-Sumatra Island",0,WIMP,WIMP,SIW,,,https://en.wikipedia.org/wiki/Sibisa_Airport,"Parapat Airport, Ajibata",50,2024-04-15T04:26:39+00:00
26829,WIDE,small_airport,"Tuanku Tambusai Airport",0.845431,100.370154,151,AS,Indonesia,ID,Riau,ID-RI,RI,"Pasir Pengarayan",0,WIBG,,PPR,,,https://en.wikipedia.org/wiki/Tuanku_Tambusai_Airport,WIDE,50,2024-05-19T01:06:32+00:00
350490,ID-0206,small_airport,"Maksum Airstrip",-4.632613,140.497466,6900,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,"Pegunungan Bintang Regency",0,,,,,,,Markum,50,2022-10-05T19:20:51+00:00
310904,ID-0121,small_airport,"Pogapa Airstrip",-3.752,136.8457,6460,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Pogapa,0,WAYS,,,POG,,,WW68,50,2022-10-02T18:15:47+00:00
41446,WATQ,small_airport,"John Becker Airport",-8.015716,127.200179,6,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,Pur-Pura,0,WATQ,,,KSX,,https://en.wikipedia.org/wiki/John_Becker_Airport,"WAPQ, Bandar Udara John Becker, Kisar, Wonreli",50,2025-02-22T00:07:32+00:00
41395,WAHP,small_airport,"Jenderal Besar Soedirman Airport",-7.461342,109.414612,225,AS,Indonesia,ID,"Jawa Tengah (Central Java)",ID-JT,JT,"Purwokerto-Java Island",0,WAHP,WAHP,PWL,,,https://en.wikipedia.org/wiki/Purwokerto_Airport,"WICP, WIAP, Wirasaba, Purbalingga",50,2022-05-06T18:02:19+00:00
41396,WAWR,small_airport,"Sugimanuru Airport",-4.763298,122.566352,132,AS,Indonesia,ID,"Sulawesi Tenggara (Southeast Sulawesi)",ID-SG,SG,Raha,0,WAWR,WAWR,RAQ,,,https://en.wikipedia.org/wiki/Sugimanuru_Airport,WAAR,50,2022-09-19T16:38:08+00:00
3274,WI1C,small_airport,"Rumpin Airport",-6.371861,106.621861,223,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,Rumpin,0,,,,,,,WI1C,50,2024-10-13T21:55:42+00:00
3266,ID-WA19,small_airport,"Pagerungan Airport",-6.956515,115.931107,13,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Sapeken,0,WARP,WARP,,,,,"West Java Islands, Pagerungan Besar, Torohhiga",50,2025-02-21T22:18:36+00:00
311019,ID-0133,small_airport,"Sela Airstrip",-4.550661,139.734453,6545,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Sela,0,,,,SEL,,,WW93,50,2022-10-02T16:12:44+00:00
